N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
26,11,0.5157903432846069,0.4979420602321625,0.4161282211845704
26,12,0.5254791975021362,0.5032441020011902,0.4587035173855238
26,13,0.5238075852394104,0.49415671825408936,0.5010040070530776
26,14,0.496290922164917,0.466449499130249,0.5427138447904573
26,15,0.5032201409339905,0.4683886468410492,0.5840078268271515
26,16,0.47896766662597656,0.4438856840133667,0.6252905261922312
26,17,0.46680164337158203,0.43772169947624207,0.6633689984860791
26,18,0.4645799696445465,0.425441175699234,0.700555462546733
26,19,0.45059770345687866,0.4139796197414398,0.7355892957172145
26,20,0.4383760392665863,0.3971085846424103,0.7705437225552128
26,21,0.4401514530181885,0.38165420293807983,0.8082222995059968
26,22,0.4127520024776459,0.34943336248397827,0.8463592959437614
26,23,0.42715662717819214,0.3502085506916046,0.8877658989464304
26,24,0.43072906136512756,0.31166872382164,0.9359282703762954
26,25,0.5129550099372864,,1.0
27,0,,0.5384008288383484,0.0
27,1,0.6141848564147949,0.5590068697929382,0.10260048380267324
27,2,0.5945801138877869,0.5505071878433228,0.12926898588055288
27,3,0.581434428691864,0.5509274005889893,0.15156657671178192
27,4,0.5749748349189758,0.5594075918197632,0.17348712372182531
27,5,0.5785764455795288,0.5549755096435547,0.1967248278370428
27,6,0.5800721645355225,0.5471025705337524,0.22441371169619
27,7,0.5545633435249329,0.5250244140625,0.2535604614947717
27,8,0.5302648544311523,0.5039957761764526,0.28629017740931395
27,9,0.535530686378479,0.506651759147644,0.3231851760635073
27,10,0.5207382440567017,0.5006258487701416,0.36139685503183894
27,11,0.5106518268585205,0.4969676434993744,0.39888082917181733
27,12,0.5190398693084717,0.5011151432991028,0.439037985719908
27,13,0.5309008955955505,0.49860504269599915,0.4794098348593114
27,14,0.5072159767150879,0.4807153046131134,0.5201743278716577
27,15,0.4976755976676941,0.4702562689781189,0.559678096105508
27,16,0.49340346455574036,0.45532381534576416,0.5998823334420622
27,17,0.4778885841369629,0.44437548518180847,0.6390998081594753
27,18,0.4667210578918457,0.43643131852149963,0.6744515630104313
27,19,0.4567394256591797,0.4238300025463104,0.7102278301514061
27,20,0.452025830745697,0.41636183857917786,0.7430544209457866
27,21,0.43281644582748413,0.3910640776157379,0.7778320576772124
27,22,0.43902286887168884,0.38235217332839966,0.8140680231287271
27,23,0.4124159812927246,0.3429867625236511,0.8509804847874405
27,24,0.4275868237018585,0.35168007016181946,0.8912162273146491
27,25,0.43016594648361206,0.3118078112602234,0.938005872873987
27,26,0.5131974220275879,,1.0
28,0,,0.5363803505897522,0.0
28,1,0.6146431565284729,0.559672474861145,0.10137748117766034
28,2,0.593264102935791,0.550183117389679,0.1275557365385827
28,3,0.5868277549743652,0.5610864758491516,0.1491745804254266
28,4,0.577692449092865,0.5596298575401306,0.17006482181953045
28,5,0.5785655379295349,0.5517135858535767,0.19220235852775558
28,6,0.5771116018295288,0.5484538078308105,0.21814544154442606
28,7,0.5555869936943054,0.5289073586463928,0.246229549856361
28,8,0.5436298847198486,0.5167766809463501,0.27621431369639826
28,9,0.52964186668396,0.5025972127914429,0.3108210384113527
28,10,0.5246264934539795,0.49919089674949646,0.346658163835961
28,11,0.51380455493927,0.500603437423706,0.3834794434659111
28,12,0.5141857266426086,0.4948628544807434,0.4207197258105905
28,13,0.5290994644165039,0.5054430961608887,0.4602359093042505
28,14,0.5201447606086731,0.4945696294307709,0.4994053243485079
28,15,0.498202919960022,0.4703117609024048,0.5380000279792313
28,16,0.5061171650886536,0.472024142742157,0.5765447075050981
28,17,0.4770265817642212,0.4445842206478119,0.6149521108155047
28,18,0.47659191489219666,0.4441911578178406,0.6512367972768544
28,19,0.46022406220436096,0.4313925504684448,0.6851957077006591
28,20,0.45504212379455566,0.42484793066978455,0.7190812225772455
28,21,0.4483795762062073,0.4103069007396698,0.7505979616917067
28,22,0.42954397201538086,0.3894585072994232,0.7846818643603488
28,23,0.43383994698524475,0.37803295254707336,0.8194695914380735
28,24,0.41281044483184814,0.3466816544532776,0.8552593633464026
28,25,0.4292088747024536,0.35176345705986023,0.8944109758037403
28,26,0.43228593468666077,0.31148654222488403,0.9399295788903677
28,27,0.5131461024284363,,1.0
29,0,,0.537781834602356,0.0
29,1,0.6187846660614014,0.5642488598823547,0.10024183588300549
29,2,0.5919726490974426,0.5463641881942749,0.1259648621496104
29,3,0.5796889662742615,0.5555665493011475,0.14690160251341103
29,4,0.581451416015625,0.5634381175041199,0.16705934262790934
29,5,0.5756419897079468,0.5511640906333923,0.18820539917244536
29,6,0.5737646818161011,0.5482731461524963,0.2122080644650299
29,7,0.5661836862564087,0.5357890129089355,0.23853246548312398
29,8,0.546073317527771,0.5172564387321472,0.2672169210232322
29,9,0.5282996296882629,0.506062924861908,0.2995399521181596
29,10,0.5384559035301208,0.5106869339942932,0.33375331708975275
29,11,0.515084981918335,0.49712201952934265,0.3692803271525695
29,12,0.5094354152679443,0.4947502613067627,0.40460241508025696
29,13,0.5227315425872803,0.5060282945632935,0.44200392865133087
29,14,0.5273389220237732,0.4993903636932373,0.4794098348593114
29,15,0.5124942064285278,0.4859462082386017,0.5173273690496116
29,16,0.4999007284641266,0.47430071234703064,0.5541232478903249
29,17,0.49312299489974976,0.456671804189682,0.591271897418658
29,18,0.47874411940574646,0.4487428069114685,0.6281561702528543
29,19,0.4627073407173157,0.4368533790111542,0.6620708086497097
29,20,0.46216753125190735,0.4274125397205353,0.695291961061408
29,21,0.4523072838783264,0.4238990247249603,0.7271865250250824
29,22,0.4443608522415161,0.4074820280075073,0.7576657499339242
29,23,0.43589165806770325,0.39145341515541077,0.7910357733857505
29,24,0.4271617531776428,0.3730776906013489,0.8244638515670449
29,25,0.411114364862442,0.3435963988304138,0.8593587763407268
29,26,0.42655426263809204,0.3504050076007843,0.8973775279721823
29,27,0.4330129325389862,0.31745392084121704,0.9417158773341501
29,28,0.5143275260925293,,1.0
30,0,,0.536845326423645,0.0
30,1,0.6193644404411316,0.5620924830436707,0.09918451095349926
30,2,0.5890733599662781,0.5445664525032043,0.12442779965526074
30,3,0.5834258794784546,0.5633116364479065,0.14476661258552756
30,4,0.5832527279853821,0.5598787665367126,0.16429648222692278
30,5,0.5767531991004944,0.5534383058547974,0.18481981105843612
30,6,0.5718826651573181,0.5494563579559326,0.20677005199781304
30,7,0.5742611885070801,0.5446110963821411,0.23207547823258046
30,8,0.5492716431617737,0.524902880191803,0.25904036611508924
30,9,0.5295133590698242,0.5064965486526489,0.28868663338595096
30,10,0.5335462093353271,0.5076921582221985,0.32185975639555126
30,11,0.5243762135505676,0.505993664264679,0.3563035870406479
30,12,0.5120992660522461,0.4995712339878082,0.3896648376861531
30,13,0.5151537656784058,0.49387258291244507,0.42467791945371136
30,14,0.5272197723388672,0.506428062915802,0.46155693682039434
30,15,0.5221778750419617,0.49821507930755615,0.4980271496031892
30,16,0.49915972352027893,0.472810298204422,0.5339363927971399
30,17,0.5026025772094727,0.4742119014263153,0.569705655363067
30,18,0.48399224877357483,0.4521815776824951,0.6055012361612223
30,19,0.4737977087497711,0.44607648253440857,0.6404030935922558
30,20,0.4693440794944763,0.43803712725639343,0.6720049448158044
30,21,0.4542483687400818,0.41973477602005005,0.7042748916165973
30,22,0.45126187801361084,0.4264485538005829,0.7344302928631273
30,23,0.4422377049922943,0.4056212902069092,0.7642952407283471
30,24,0.43983039259910583,0.38809680938720703,0.7967766657195404
30,25,0.4185367524623871,0.36426642537117004,0.829160101149663
30,26,0.4049871861934662,0.3471479117870331,0.8632211529385636
30,27,0.42758384346961975,0.35350939631462097,0.9002100829185771
30,28,0.43652912974357605,0.3177652060985565,0.9433789827818094
30,29,0.516179621219635,,1.0
