N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
21,17,0.6666643023490906,5.81815767288208,5.553414344787598,5.499992907047272
21,18,0.6996364593505859,5.611146450042725,5.645511150360107,5.598909378051758
21,19,0.7526947855949402,5.42041540145874,5.744020462036133,5.758084356784821
21,20,0.841563880443573,6.195197582244873,,6.024691641330719
22,0,0.18188348412513733,,3.748358726501465,4.045650452375412
22,1,0.27409517765045166,4.303200721740723,4.36077356338501,4.322285532951355
22,2,0.32236719131469727,4.096798896789551,3.856738328933716,4.467101573944092
22,3,0.35462573170661926,4.635780334472656,4.841114521026611,4.563877195119858
22,4,0.38025912642478943,4.837549209594727,4.515361309051514,4.640777379274368
22,5,0.4066462814807892,4.510595798492432,4.546391487121582,4.7199388444423676
22,6,0.42862704396247864,4.486757278442383,4.790871620178223,4.785881131887436
22,7,0.44440579414367676,4.739835739135742,4.401313304901123,4.83321738243103
22,8,0.46374213695526123,4.807851791381836,4.628783702850342,4.891226410865784
22,9,0.4822014272212982,4.894908428192139,4.629488945007324,4.946604281663895
22,10,0.4995960295200348,4.6191229820251465,4.878594875335693,4.998788088560104
22,11,0.5173205137252808,5.029520511627197,5.6862616539001465,5.051961541175842
22,12,0.537631094455719,5.575901031494141,5.251090049743652,5.112893283367157
22,13,0.5603614449501038,5.111990928649902,4.748971462249756,5.181084334850311
22,14,0.579060435295105,5.331024169921875,5.068155765533447,5.237181305885315
22,15,0.5958464741706848,4.459772109985352,4.5489349365234375,5.287539422512054
22,16,0.6182084679603577,5.128061294555664,5.414323329925537,5.354625403881073
22,17,0.643543541431427,5.679818153381348,5.800847053527832,5.430630624294281
22,18,0.671291708946228,5.783970355987549,5.664796352386475,5.513875126838684
22,19,0.7045965790748596,5.806811809539795,5.911614418029785,5.613789737224579
22,20,0.7571730017662048,5.462663173675537,5.689477443695068,5.7715190052986145
22,21,0.8446232080459595,6.25742769241333,,6.033869624137878
23,0,0.17927539348602295,,3.758695125579834,4.037826180458069
23,1,0.27019447088241577,4.306163787841797,4.359254837036133,4.310583412647247
23,2,0.31798067688941956,4.170269012451172,3.8132340908050537,4.453942030668259
23,3,0.350360244512558,4.475079536437988,4.5950541496276855,4.551080733537674
23,4,0.37511563301086426,4.607323169708252,4.610594272613525,4.625346899032593
23,5,0.4007902443408966,4.698444366455078,4.657144546508789,4.70237073302269
23,6,0.42305952310562134,4.677755832672119,4.878807544708252,4.769178569316864
23,7,0.4391101002693176,4.598482131958008,4.547625541687012,4.817330300807953
23,8,0.45589131116867065,4.772444248199463,4.439642429351807,4.867673933506012
23,9,0.47604966163635254,4.698786735534668,4.644523620605469,4.928148984909058
23,10,0.4908740520477295,4.751262664794922,4.645856857299805,4.9726221561431885
23,11,0.5087653994560242,4.892210006713867,5.445106029510498,5.0262961983680725
23,12,0.5260996222496033,5.088562488555908,5.363053798675537,5.07829886674881
23,13,0.5465424060821533,5.657183647155762,5.098019123077393,5.13962721824646
23,14,0.5678235292434692,4.931180477142334,4.753567218780518,5.203470587730408
23,15,0.5844631791114807,5.031376838684082,5.220989227294922,5.253389537334442
23,16,0.6017035841941833,4.643151760101318,4.721375942230225,5.30511075258255
23,17,0.6238707900047302,5.367177486419678,5.781126499176025,5.371612370014191
23,18,0.6492288708686829,5.760275363922119,5.920656204223633,5.447686612606049
23,19,0.6753839254379272,5.684642791748047,5.44891881942749,5.526151776313782
23,20,0.7094190120697021,5.788427352905273,5.957604885101318,5.6282570362091064
23,21,0.7611160278320312,5.4163384437561035,5.633971214294434,5.783348083496094
23,22,0.8471456170082092,6.292701244354248,,6.041436851024628
24,0,0.17719946801662445,,3.84122633934021,4.031598404049873
24,1,0.2667955458164215,4.153783798217773,4.366741180419922,4.3003866374492645
24,2,0.3141082525253296,4.306511402130127,3.8099029064178467,4.442324757575989
24,3,0.34629279375076294,4.279670238494873,4.5340094566345215,4.538878381252289
24,4,0.3707171380519867,4.525826930999756,4.735511779785156,4.61215141415596
24,5,0.39525720477104187,4.662463665008545,4.560693264007568,4.685771614313126
24,6,0.4171016812324524,4.661970615386963,4.556962966918945,4.751305043697357
24,7,0.43480098247528076,4.508408546447754,4.550644397735596,4.804402947425842
24,8,0.4494645595550537,4.770519256591797,4.616140365600586,4.848393678665161
24,9,0.46829748153686523,4.8283233642578125,4.654804706573486,4.904892444610596
24,10,0.48396849632263184,4.936914920806885,4.646279811859131,4.9519054889678955
24,11,0.5004532933235168,4.60006856918335,4.976135730743408,5.0013598799705505
24,12,0.5163986682891846,5.058871746063232,5.61501932144165,5.049196004867554
24,13,0.5349926352500916,5.744028568267822,5.485260009765625,5.104977905750275
24,14,0.5556281208992004,5.118741035461426,4.956521034240723,5.166884362697601
24,15,0.5740935206413269,5.303872108459473,5.108966827392578,5.222280561923981
24,16,0.5891659259796143,4.800599575042725,4.538619518280029,5.267497777938843
24,17,0.6076911091804504,4.520414352416992,4.7967610359191895,5.323073327541351
24,18,0.6293210387229919,5.538537979125977,5.873493194580078,5.387963116168976
24,19,0.6539855599403381,5.925420761108398,5.875298023223877,5.461956679821014
24,20,0.6792089939117432,5.617775917053223,5.51177978515625,5.5376269817352295
24,21,0.7138959169387817,5.770885944366455,5.941381931304932,5.641687750816345
24,22,0.7645641565322876,5.553346633911133,5.64470100402832,5.793692469596863
24,23,0.84911048412323,6.151704788208008,,6.04733145236969
25,0,0.17436912655830383,,3.8561744689941406,4.0231073796749115
25,1,0.2630611062049866,4.047070503234863,4.317586898803711,4.28918331861496
25,2,0.3102143406867981,4.464354515075684,3.84906005859375,4.430643022060394
25,3,0.34211593866348267,4.0981950759887695,4.244907379150391,4.526347815990448
25,4,0.36665061116218567,4.5759429931640625,4.93416690826416,4.599951833486557
25,5,0.3895011842250824,4.910684108734131,4.6157145500183105,4.668503552675247
25,6,0.4114437997341156,4.532115459442139,4.474954128265381,4.734331399202347
25,7,0.43046799302101135,4.651931285858154,4.8463921546936035,4.791403979063034
25,8,0.44393959641456604,4.671175956726074,4.412262916564941,4.831818789243698
25,9,0.46072617173194885,4.741819381713867,4.584349632263184,4.882178515195847
25,10,0.4784480929374695,5.025008678436279,4.928475379943848,4.9353442788124084
25,11,0.49215468764305115,4.633898735046387,4.4237775802612305,4.976464062929153
25,12,0.5088240504264832,4.837047576904297,5.342589378356934,5.0264721512794495
25,13,0.5245949625968933,5.048103332519531,5.321816444396973,5.07378488779068
25,14,0.5430837869644165,5.599516868591309,5.294027805328369,5.1292513608932495
25,15,0.5634704828262329,5.002160549163818,4.743818759918213,5.190411448478699
25,16,0.5794747471809387,5.431777000427246,5.104692459106445,5.238424241542816
25,17,0.5938970446586609,4.544196128845215,4.418302059173584,5.281691133975983
25,18,0.6134170889854431,4.9743828773498535,5.249208927154541,5.340251266956329
25,19,0.6346393823623657,5.613415718078613,5.941283226013184,5.403918147087097
25,20,0.6585308909416199,5.721343040466309,5.560839653015137,5.47559267282486
25,21,0.6831457018852234,5.7102155685424805,5.570903301239014,5.54943710565567
25,22,0.7183482050895691,5.544084072113037,5.902087211608887,5.655044615268707
25,23,0.768325686454773,5.6393914222717285,5.758253574371338,5.804977059364319
25,24,0.8518322110176086,6.092896461486816,,6.055496633052826
