N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
15,10,-0.8852885365486145,-0.7702552080154419,-1.1734693877551021
15,11,-0.34520190954208374,0.0786280706524849,-1.2627551020408163
15,12,0.025654925033450127,0.44946983456611633,-1.346938775510204
15,13,0.9309215545654297,0.20458896458148956,-1.4260204081632653
15,14,-2.1683993339538574,,-1.5
16,0,,1.490997552871704,0.0
16,1,-0.283104807138443,-0.2072196751832962,-0.13111111111111112
16,2,-0.5382257103919983,-0.4076566994190216,-0.2577777777777778
16,3,-0.42922443151474,-0.4865083694458008,-0.38
16,4,-0.9219802021980286,-0.8712462782859802,-0.49777777777777776
16,5,-0.8679152727127075,-0.8518593907356262,-0.611111111111111
16,6,-0.7232725620269775,-0.7116742730140686,-0.72
16,7,-1.252933382987976,-1.201354742050171,-0.8244444444444444
16,8,-0.9070485234260559,-0.859706461429596,-0.9244444444444444
16,9,-0.9456287026405334,-0.9380320310592651,-1.02
16,10,-1.135663628578186,-1.0869061946868896,-1.1111111111111112
16,11,-0.7684698104858398,-0.6753751039505005,-1.1977777777777776
16,12,-0.5041274428367615,-0.3926113545894623,-1.28
16,13,0.8380366563796997,0.9050976634025574,-1.3577777777777778
16,14,0.66008061170578,0.20458896458148956,-1.431111111111111
16,15,-2.1683993339538574,,-1.5
17,0,,1.4752302169799805,0.0
17,1,-0.039704982191324234,-0.04577462375164032,-0.123046875
17,2,-0.7142363786697388,-0.3347175419330597,-0.2421875
17,3,-0.6011853218078613,-0.4997408092021942,-0.357421875
17,4,-0.8371096253395081,-0.7934744954109192,-0.46875
17,5,-0.9150866866111755,-0.8968303799629211,-0.576171875
17,6,-0.7940987348556519,-0.776262640953064,-0.6796875
17,7,-1.0065546035766602,-0.986687183380127,-0.779296875
17,8,-1.0241155624389648,-1.004860520362854,-0.875
17,9,-1.0770318508148193,-1.0460928678512573,-0.966796875
17,10,-0.9047513604164124,-0.8880426287651062,-1.0546875
17,11,-0.9431405067443848,-0.8799274563789368,-1.138671875
17,12,-0.7278426289558411,-0.3920260965824127,-1.21875
17,13,-0.11532337963581085,-0.01401682011783123,-1.294921875
17,14,0.2258097380399704,0.22131897509098053,-1.3671875
17,15,1.1657185554504395,0.9680983424186707,-1.435546875
17,16,-2.1683995723724365,,-1.5
18,0,,1.4866752624511719,0.0
18,1,0.038266316056251526,0.0010287404293194413,-0.11591695501730104
18,2,-0.6478380560874939,-0.4663923382759094,-0.22837370242214533
18,3,-0.605157732963562,-0.5115863084793091,-0.3373702422145329
18,4,-0.687064528465271,-0.7002890706062317,-0.4429065743944637
18,5,-0.9304391145706177,-0.9135675430297852,-0.5449826989619377
18,6,-0.8205648064613342,-0.8199011087417603,-0.6435986159169551
18,7,-0.7218275666236877,-0.7122350931167603,-0.7387543252595156
18,8,-1.2583856582641602,-1.2132105827331543,-0.8304498269896193
18,9,-0.8437420129776001,-0.7997719645500183,-0.9186851211072664
18,10,-1.0823835134506226,-1.0789316892623901,-1.0034602076124568
18,11,-1.0395115613937378,-1.012336015701294,-1.0847750865051904
18,12,-0.7747155427932739,-0.649404764175415,-1.1626297577854672
18,13,-0.5338243246078491,0.014369936659932137,-1.2370242214532872
18,14,-0.37482744455337524,0.26955312490463257,-1.3079584775086506
18,15,-0.6310296058654785,-0.6089711785316467,-1.375432525951557
18,16,2.732372522354126,2.5128955841064453,-1.4394463667820068
18,17,-2.1683993339538574,,-1.5
19,0,,1.4759055376052856,0.0
19,1,-0.002019550185650587,-0.14127685129642487,-0.10956790123456789
19,2,-0.5102413892745972,-0.4020072817802429,-0.21604938271604937
19,3,-0.4466334283351898,-0.3269869387149811,-0.3194444444444444
19,4,-0.4897995591163635,-0.5987058877944946,-0.41975308641975306
19,5,-1.0511428117752075,-1.0300296545028687,-0.5169753086419753
19,6,-0.8454297780990601,-0.8292452096939087,-0.611111111111111
19,7,-0.8192360997200012,-0.790039598941803,-0.7021604938271605
19,8,-1.0836708545684814,-1.0484501123428345,-0.7901234567901234
19,9,-0.9559352993965149,-0.9442558884620667,-0.875
19,10,-1.0674598217010498,-1.0335227251052856,-0.9567901234567902
19,11,-0.8179532885551453,-0.7936146259307861,-1.0354938271604939
19,12,-1.1187080144882202,-1.093593716621399,-1.1111111111111112
19,13,-1.0050429105758667,-0.856606662273407,-1.183641975308642
19,14,-0.19514141976833344,0.23874326050281525,-1.2530864197530864
19,15,0.061384234577417374,0.7321645021438599,-1.3194444444444444
19,16,-0.23925656080245972,-0.7217355966567993,-1.382716049382716
19,17,2.7821784019470215,2.5128955841064453,-1.442901234567901
19,18,-2.1683993339538574,,-1.5
20,0,,1.4759055376052856,0.0
20,1,-0.002019550185650587,-0.11186666041612625,-0.1038781163434903
20,2,-0.6544749140739441,-0.5328736901283264,-0.20498614958448752
