N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
10,2,0.5976372361183167,0.5136030912399292,0.21814544154442606
10,3,0.5964069366455078,0.49845778942108154,0.3108210384113527
10,4,0.5664790868759155,0.45532315969467163,0.4207197258105905
10,5,0.5427697896957397,0.41985905170440674,0.5380000279792313
10,6,0.5132135152816772,0.37086156010627747,0.6512367972768544
10,7,0.48643577098846436,0.32747936248779297,0.7505979616917067
10,8,0.50514155626297,0.3600148558616638,0.8552593633464026
10,9,0.6705581545829773,,1.0
11,0,,0.4153471887111664,0.0
11,1,0.5759386420249939,0.5065186023712158,0.142773955319503
11,2,0.5984457731246948,0.518182635307312,0.2018593593758142
11,3,0.6009662747383118,0.5092706084251404,0.27943187021132715
11,4,0.5771956443786621,0.47970858216285706,0.3763038627011432
11,5,0.5489076375961304,0.4431508779525757,0.4794098348593114
11,6,0.5272372961044312,0.4057496190071106,0.5840078268271515
11,7,0.49225184321403503,0.3576989769935608,0.6815788681437442
11,8,0.4751964807510376,0.32887503504753113,0.7705437225552128
11,9,0.5057881474494934,0.3681146204471588,0.8668260377632114
11,10,0.6815295815467834,,1.0
12,0,,0.4304438829421997,0.0
12,1,0.5658738017082214,0.508701741695404,0.13741034495806603
12,2,0.603951632976532,0.5282889008522034,0.19011696702589836
12,3,0.6006672978401184,0.5221151113510132,0.25640918471779606
12,4,0.584674596786499,0.4954930543899536,0.3400123525204565
12,5,0.5572776794433594,0.4626094102859497,0.4314218116318409
12,6,0.5372283458709717,0.434993714094162,0.5274081514410192
12,7,0.5120178461074829,0.39556121826171875,0.6216734792318498
12,8,0.47623369097709656,0.3428175151348114,0.7070926409119491
12,9,0.4678228497505188,0.3330552577972412,0.7879429176096752
12,10,0.5109627842903137,0.3729199469089508,0.8763312339653302
12,11,0.6861620545387268,,1.0
13,0,,0.4289754331111908,0.0
13,1,0.5659061670303345,0.5214776396751404,0.13303752475389455
13,2,0.6040564179420471,0.5338098406791687,0.18142168648455942
13,3,0.5947147607803345,0.5247923731803894,0.23853246548312398
13,4,0.5924387574195862,0.5117124319076538,0.3108210384113527
13,5,0.5669951438903809,0.4817076623439789,0.3924481262865874
13,6,0.5413877367973328,0.4541088938713074,0.4794098348593114
13,7,0.5246379375457764,0.4183880686759949,0.566503412651467
13,8,0.49198201298713684,0.38142386078834534,0.6512367972768544
13,9,0.4680061936378479,0.3383813500404358,0.7271865250250824
13,10,0.4625464081764221,0.33458831906318665,0.8020921635115896
13,11,0.5079692602157593,0.3812505900859833,0.8842711838261342
13,12,0.6844673156738281,,1.0
14,0,,0.4433578848838806,0.0
14,1,0.561363935470581,0.5148134827613831,0.12926898588055288
14,2,0.6027884483337402,0.5375868082046509,0.17348712372182531
14,3,0.5969998836517334,0.5316855311393738,0.22441371169619
14,4,0.5958526134490967,0.523098886013031,0.28629017740931395
14,5,0.5754173398017883,0.49520084261894226,0.36139685503183894
14,6,0.5460261702537537,0.46889570355415344,0.439037985719908
14,7,0.5365790724754333,0.4420914053916931,0.5201743278716577
14,8,0.5065483450889587,0.4056122303009033,0.5998823334420622
14,9,0.4781735837459564,0.3707863390445709,0.6744515630104313
14,10,0.455830454826355,0.33237987756729126,0.7430544209457866
14,11,0.45785441994667053,0.3356587290763855,0.8140680231287271
14,12,0.5071879029273987,0.39405933022499084,0.8912162273146491
14,13,0.6970028281211853,,1.0
15,0,,0.4375324547290802,0.0
15,1,0.5519468188285828,0.5183182954788208,0.1259648621496104
15,2,0.6054708361625671,0.5463523268699646,0.16705934262790934
15,3,0.5941315293312073,0.5278958082199097,0.2122080644650299
15,4,0.5962603092193604,0.5278580784797668,0.2672169210232322
15,5,0.5853521823883057,0.512322187423706,0.33375331708975275
15,6,0.5551174283027649,0.4807051122188568,0.40460241508025696
15,7,0.5442104935646057,0.46358147263526917,0.4794098348593114
15,8,0.5187671184539795,0.4290039837360382,0.5541232478903249
15,9,0.4943741261959076,0.40033063292503357,0.6281561702528543
15,10,0.466447651386261,0.36158090829849243,0.695291961061408
15,11,0.45045962929725647,0.33727380633354187,0.7576657499339242
15,12,0.4547537863254547,0.3368317484855652,0.8244638515670449
15,13,0.5020095705986023,0.3917505145072937,0.8973775279721823
15,14,0.7004411816596985,,1.0
16,0,,0.4463118314743042,0.0
16,1,0.5402915477752686,0.5156653523445129,0.12292115449013935
16,2,0.5951365232467651,0.5464057922363281,0.16176336747689796
16,3,0.6031321287155151,0.5424937605857849,0.2018593593758142
16,4,0.599166989326477,0.5338215827941895,0.25169514347017397
16,5,0.5899510383605957,0.5239808559417725,0.3108210384113527
16,6,0.5656176805496216,0.48926645517349243,0.3763038627011432
16,7,0.5408990383148193,0.47252026200294495,0.44457441252523067
16,8,0.5354026556015015,0.4537164866924286,0.5148600047371718
16,9,0.5043839812278748,0.4188190996646881,0.5840078268271515
16,10,0.48006096482276917,0.3879915773868561,0.6512367972768544
16,11,0.4559668302536011,0.35441508889198303,0.7125069879930762
16,12,0.44279658794403076,0.34274938702583313,0.7705437225552128
16,13,0.45803943276405334,0.3379080593585968,0.833603099178493
16,14,0.5073332786560059,0.40321001410484314,0.902944786863991
16,15,0.7059330344200134,,1.0
17,0,,0.45163819193840027,0.0
17,1,0.5466288328170776,0.5147400498390198,0.12019036012835682
17,2,0.5837886333465576,0.5339870452880859,0.1570383959920878
17,3,0.6077309250831604,0.5492428541183472,0.1936360651852824
17,4,0.5924385786056519,0.5355345010757446,0.23853246548312398
17,5,0.5913828611373901,0.532565712928772,0.2908051572437068
17,6,0.5771524906158447,0.5042895078659058,0.35165311513838815
17,7,0.5439586043357849,0.48435571789741516,0.4136186727425406
17,8,0.5402836203575134,0.4700345993041992,0.4794098348593114
17,9,0.5194292068481445,0.43534448742866516,0.5452051304314373
17,10,0.49569153785705566,0.40949004888534546,0.6100579078695371
17,11,0.4673987329006195,0.38258111476898193,0.6700772782243478
17,12,0.4452366828918457,0.34840598702430725,0.7271865250250824
17,13,0.443106085062027,0.346643328666687,0.7824398902514371
17,14,0.46021878719329834,0.3436087667942047,0.8415917843465779
17,15,0.5124623775482178,0.40669217705726624,0.9079014377650537
17,16,0.7125634551048279,,1.0
18,0,,0.35230642557144165,0.0
18,1,0.5646737217903137,0.5279903411865234,0.11772665113876506
18,2,0.5779080986976624,0.5341880917549133,0.15283292768691117
18,3,0.6082159280776978,0.5587407946586609,0.1870503161688422
18,4,0.5941926836967468,0.5353168845176697,0.22766304923359365
18,5,0.5883775353431702,0.5328769087791443,0.27432163339349896
