N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
13,0.7460111975669861,-0.76667804,-0.7924180030822754,-0.7436615228652954
14,0.16176675260066986,-0.4678027,-0.49056074023246765,-0.4462677538394928
14,0.2614583373069763,-0.7784576,-0.8004793524742126,-0.7567490935325623
14,0.31326887011528015,-0.8831626,-0.9031819701194763,-0.8628977537155151
14,0.3515866994857788,-0.7435452,-0.7690065503120422,-0.71745765209198
14,0.3841947019100189,-0.80369276,-0.8267292976379395,-0.7799157500267029
14,0.4110211730003357,-0.5746809,-0.6013928651809692,-0.5494006276130676
14,0.44254976511001587,-1.0615437,-1.085517168045044,-1.0372247695922852
14,0.4703344702720642,-1.1710044,-1.192056655883789,-1.1506894826889038
14,0.4971641004085541,-1.0654937,-1.0884953737258911,-1.0420807600021362
14,0.5264734625816345,-0.96211064,-0.9836762547492981,-0.9412329196929932
14,0.5600404739379883,-0.9487382,-0.9738935232162476,-0.9249043464660645
14,0.5965505242347717,-1.0104909,-1.0337350368499756,-0.9873974919319153
14,0.6456260681152344,-1.1943437,-1.2198721170425415,-1.1688907146453857
14,0.7516430020332336,-0.74813855,-0.7707396745681763,-0.7245303392410278
15,0.1575705111026764,-0.4683275,-0.49022382497787476,-0.44674962759017944
15,0.25526124238967896,-0.7489725,-0.7703058123588562,-0.727708101272583
15,0.3060630261898041,-0.83511823,-0.8570799827575684,-0.8126720190048218
15,0.3430875539779663,-0.8184689,-0.844047486782074,-0.7943947911262512
15,0.3751857280731201,-0.84550047,-0.8685302734375,-0.8222673535346985
15,0.40117576718330383,-0.7191494,-0.7443786859512329,-0.6935076117515564
15,0.4284040033817291,-0.5318765,-0.5546073317527771,-0.5096843838691711
15,0.45737990736961365,-1.4329289,-1.4548933506011963,-1.410336971282959
15,0.48200729489326477,-0.9521902,-0.9755772948265076,-0.930148720741272
15,0.5070285201072693,-0.96487427,-0.9872843623161316,-0.9422698020935059
15,0.5357599258422852,-1.1524496,-1.1737953424453735,-1.1318180561065674
15,0.5684904456138611,-1.0129874,-1.0372774600982666,-0.9892330169677734
15,0.6038243770599365,-0.837238,-0.8619366884231567,-0.8117525577545166
15,0.6511328816413879,-1.2292111,-1.253187656402588,-1.2058467864990234
15,0.7565182447433472,-0.75617087,-0.779778242111206,-0.7325019836425781
16,0.15316462516784668,-0.44097182,-0.4629382789134979,-0.41947394609451294
16,0.2491520345211029,-0.72916985,-0.7506778240203857,-0.7070032358169556
16,0.2993689477443695,-0.8286035,-0.850324809551239,-0.8064737319946289
16,0.3356175124645233,-0.82087237,-0.8413982391357422,-0.8011558651924133
16,0.3664872348308563,-0.7594433,-0.7852309942245483,-0.7342358827590942
16,0.39276590943336487,-0.94835633,-0.9723058938980103,-0.9243249297142029
16,0.4164523780345917,-0.399988,-0.42481276392936707,-0.3763792812824249
16,0.44468581676483154,-1.1425258,-1.1656742095947266,-1.1183032989501953
16,0.46866366267204285,-1.1975344,-1.2170467376708984,-1.1770509481430054
16,0.4922451376914978,-1.0514525,-1.073784589767456,-1.028351902961731
16,0.5165180563926697,-0.89619094,-0.9191495776176453,-0.8745067715644836
