N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
22,0.8095238095238095,0.5374768,0.536593496799469,0.5383449792861938
22,0.8571428571428571,0.5666684,0.5657070875167847,0.5676052570343018
22,0.9047619047619047,0.629456,0.6285017132759094,0.6304763555526733
22,0.9523809523809523,0.7262494,0.7250588536262512,0.7274454832077026
22,1.0,0.9304199,0.9287028312683105,0.9320265650749207
23,0.0,0.29946688,0.29781877994537354,0.30119726061820984
23,0.045454545454545456,0.35787678,0.3562946915626526,0.3594508171081543
23,0.09090909090909091,0.34166682,0.3402988612651825,0.34301692247390747
23,0.13636363636363635,0.35743853,0.3563229739665985,0.35849428176879883
23,0.18181818181818182,0.41380426,0.4128648638725281,0.41473421454429626
23,0.2272727272727273,0.44225648,0.44144362211227417,0.443093478679657
23,0.2727272727272727,0.47599763,0.4752582609653473,0.47677913308143616
23,0.3181818181818182,0.4951565,0.49450400471687317,0.49582207202911377
23,0.36363636363636365,0.49204013,0.4913862943649292,0.492700457572937
23,0.4090909090909091,0.48424807,0.4835722744464874,0.4849412143230438
23,0.4545454545454546,0.47923023,0.47856470942497253,0.4798831641674042
23,0.5,0.5017538,0.5010854601860046,0.5024079084396362
23,0.5454545454545454,0.48940122,0.48871710896492004,0.49007320404052734
23,0.5909090909090909,0.47907594,0.4783927798271179,0.4797320067882538
23,0.6363636363636364,0.4796282,0.47890421748161316,0.48031139373779297
23,0.6818181818181819,0.48956928,0.48881614208221436,0.4903443455696106
23,0.7272727272727273,0.49513042,0.4943915605545044,0.495902419090271
23,0.7727272727272727,0.49426663,0.4934071898460388,0.4951160252094269
23,0.8181818181818182,0.5429752,0.5420950651168823,0.5438371896743774
23,0.8636363636363636,0.5817709,0.5807822942733765,0.5827457308769226
23,0.9090909090909092,0.6251407,0.6241350769996643,0.6261462569236755
23,0.9545454545454546,0.7292217,0.7279805541038513,0.7304708361625671
23,1.0,0.9302922,0.9286656975746155,0.9319688677787781
